event,detId,x,y,z,width,isSeed,mip,modType
92,412402822,975,1,0,1,0,0,1
92,412402821,975,1,0,1,1,0,1
92,437787721,721,30,14,1,1,0,2
92,412402826,979,1,0,2,0,0,1
92,412402825,978,1,0,1,1,0,1
93,439625810,113,0,0,1,0,1,2
93,439625809,116,2,2,2,1,0,2
93,438833162,593,0,0,1,0,1,2
93,438833161,592,29,13,1,1,0,2
93,441215002,974,0,0,2,0,0,1
93,441215001,979,0,0,2,1,0,1
93,438834186,574,0,0,1,0,1,2
93,443324422,975,1,0,2,0,0,1
93,443324421,980,1,0,2,1,0,1
93,438834185,582,29,13,2,1,0,2
93,437529642,482,0,0,1,0,1,2
93,437529641,483,21,5,1,1,0,2
93,442268690,283,0,0,2,0,0,1
93,442268689,287,0,0,2,1,0,1
93,442242138,148,1,0,1,0,0,1
93,442242137,142,1,0,2,1,0,1
93,437530666,468,0,0,1,0,1,2
93,437530665,469,0,0,1,1,0,2
93,437784582,810,0,0,1,0,0,2
93,441213974,965,1,0,1,0,0,1
93,441213973,967,1,0,2,1,0,1
93,443325446,78,1,0,2,0,0,1
93,443325445,84,1,0,2,1,0,1
93,437784581,804,22,6,1,1,0,2
93,437784581,804,23,7,1,1,0,2
93,441213978,41,0,0,1,0,0,1
93,438578234,390,0,0,1,0,1,2
93,438578233,391,9,9,1,1,0,2
93,437785610,29,0,0,1,0,0,2
93,441192530,366,1,0,2,0,0,1
93,441192529,362,1,0,2,1,0,1
93,439624786,52,0,0,2,0,0,2
93,439624785,56,30,14,2,1,0,2
93,439882766,369,0,0,1,0,1,2
93,439882765,367,28,12,1,1,0,2
94,441204765,508,0,0,1,1,0,1
94,443342938,830,1,0,2,0,0,1
94,443342937,838,1,0,3,1,0,1
94,439625778,477,0,0,1,0,1,2
94,439625777,473,19,3,1,1,0,2
94,439879794,490,0,0,1,0,0,2
94,441226318,38,0,0,2,0,0,1
94,441226317,44,0,0,2,1,0,1
94,437529626,718,0,0,2,0,0,2
94,437529625,719,9,9,1,1,0,2
94,438578210,296,0,0,1,0,0,2
94,438578209,293,9,9,1,1,0,2
94,439879793,493,31,15,2,1,0,2
94,437782586,251,0,0,2,0,1,2
94,437782585,251,10,10,1,1,0,2
94,442283090,503,0,0,2,0,0,1
94,442283089,495,0,0,3,1,0,1
94,442283089,500,0,0,4,1,0,1
94,442283089,508,0,0,3,1,0,1
94,442257430,941,0,0,1,0,0,1
94,442257429,934,0,0,1,1,0,1
94,439880818,436,0,0,2,0,0,2
94,439880817,440,2,2,1,1,0,2
94,441204762,517,1,0,1,0,0,1
94,441204761,513,1,0,1,1,0,1
94,438831186,292,0,0,2,0,0,2
94,438831185,294,10,10,1,1,0,2
95,419976298,115,0,0,1,0,1,2
95,419976297,113,9,9,1,1,0,2
95,411849774,562,0,0,1,0,1,2
95,411849773,562,8,8,1,1,0,2
95,437790782,505,0,0,1,0,0,2
95,420238458,724,0,0,1,0,1,2
95,420238457,724,12,12,1,1,0,2
95,420512942,349,1,0,2,0,0,1
95,420512941,349,1,0,1,1,0,1
95,412124226,752,1,0,1,0,0,1
95,412124226,755,1,0,3,0,0,1
95,412124225,750,1,0,3,1,0,1
95,411587626,514,0,0,1,0,1,2
95,411587625,513,3,3,1,1,0,2
95,437790781,505,25,9,1,1,0,2
95,419705938,553,0,0,1,0,1,2
95,419705938,567,0,0,2,0,0,2
95,419705937,553,0,0,1,1,0,2
95,419705937,564,14,14,3,1,0,2
95,420779194,336,1,0,1,0,0,1
95,420779193,335,1,0,1,1,0,1
95,411591722,518,0,0,2,0,1,2
95,412390470,285,1,0,1,0,0,1
95,412390469,284,1,0,1,1,0,1
95,411591721,518,31,15,1,1,0,2
95,419710046,620,0,0,1,0,1,2
95,419710045,619,26,10,1,1,0,2
95,437521434,581,0,0,1,0,0,2
95,437521433,581,11,11,1,1,0,2
95,411321382,317,0,0,1,0,1,2
95,411321381,316,25,9,1,1,0,2
96,438832230,267,0,0,2,0,1,2
96,438832229,269,7,7,2,1,0,2
96,443304966,204,1,0,1,0,0,1
96,439626822,219,0,0,1,0,1,2
96,439626821,217,15,15,1,1,0,2
96,442294354,53,1,0,1,0,0,1
96,443358298,570,1,0,2,0,0,1
96,443358297,572,1,0,3,1,0,1
96,443322382,798,1,0,1,0,0,1
96,443322381,794,1,0,2,1,0,1
96,442294358,956,0,0,2,0,0,1
96,442294357,958,0,0,1,1,0,1
96,437530658,13,0,0,2,0,0,2
96,437530657,9,9,9,1,1,0,2
96,441211934,397,0,0,1,0,0,1
96,441211933,395,0,0,2,1,0,1
96,441235534,67,0,0,2,0,0,1
96,441235533,70,0,0,2,1,0,1
96,437530662,66,0,0,2,0,1,2
96,437530661,68,8,8,2,1,0,2
96,438579250,323,0,0,1,0,1,2
96,438579249,321,7,7,2,1,0,2
96,437783622,815,0,0,2,0,0,2
96,437783621,814,9,9,1,1,0,2
96,439880846,902,0,0,1,0,1,2
96,439880845,905,24,8,1,1,0,2
96,442266646,56,1,0,1,0,0,1
96,442266645,55,1,0,1,1,0,1
96,442295378,1011,1,0,2,0,0,1
96,442295377,1014,1,0,2,1,0,1
97,443358242,448,1,0,1,0,0,1
97,443358241,445,1,0,2,1,0,1
97,439102502,625,0,0,2,0,0,2
97,442294310,630,0,0,1,0,0,1
97,442294309,627,0,0,2,1,0,1
97,439102501,626,28,12,2,1,0,2
97,438050842,239,0,0,2,0,1,2
97,438060042,340,0,0,2,0,0,2
97,438060041,341,7,7,2,1,0,2
97,438050841,243,17,1,1,1,0,2
97,440155190,274,0,0,2,0,1,2
97,440155189,274,2,2,1,1,0,2
97,441208894,350,1,0,2,0,0,1
97,441208893,352,1,0,1,1,0,1
97,442261570,155,1,0,2,0,0,1
97,442261569,156,1,0,2,1,0,1
97,443316294,783,1,0,1,0,0,1
97,443316293,784,1,0,3,1,0,1
97,439115790,356,0,0,1,0,1,2
97,439115789,355,9,9,1,1,0,2
97,441234474,560,0,0,2,0,0,1
97,441234473,559,0,0,1,1,0,1
97,440174606,615,0,0,1,0,1,2
97,440174605,614,22,6,2,1,0,2
98,437526602,502,0,0,1,0,1,2
98,437526601,503,17,1,2,1,0,2
98,411350218,554,0,0,1,0,0,1
98,411350217,552,0,0,1,1,0,1
98,437788710,808,0,0,1,0,1,2
98,437788709,805,7,7,1,1,0,2
98,439888974,437,0,0,1,0,0,2
98,420263058,759,1,0,2,0,0,1
98,420263057,757,1,0,1,1,0,1
98,439888973,435,22,6,1,1,0,2
98,411354342,978,1,0,1,0,0,1
98,411354341,976,1,0,1,1,0,1
98,438573162,861,0,0,1,0,0,2
98,420004990,706,1,0,1,0,0,1
98,420004989,704,1,0,1,1,0,1
98,411354346,928,1,0,1,0,0,1
98,411354345,925,1,0,1,1,0,1
98,438838326,843,0,0,1,0,0,2
98,438838325,839,13,13,1,1,0,2
98,438573161,863,28,12,1,1,0,2
98,437522506,492,0,0,2,0,0,2
98,411878690,593,1,0,1,0,0,1
98,411878689,590,1,0,1,1,0,1
98,419734622,299,0,0,2,0,1,2
98,419734621,296,6,6,1,1,0,2
98,438574186,803,0,0,2,0,0,2
98,438574185,805,3,3,2,1,0,2
98,439619730,56,0,0,1,0,1,2
98,439619729,58,12,12,2,1,0,2
98,411620598,568,1,0,1,0,0,1
98,411620597,565,1,0,2,1,0,1
99,412103794,642,0,0,1,0,0,2
99,411571270,883,0,0,1,0,0,2
99,411571269,885,1,1,1,1,0,2
99,411309125,792,31,15,1,1,0,2
99,412103793,643,28,12,1,1,0,2
99,420762674,605,0,0,1,0,0,2
99,420762673,606,20,4,1,1,0,2
99,411309130,916,0,0,1,0,1,2
99,412374142,765,0,0,1,0,0,2
99,420221994,879,0,0,1,0,1,2
99,420221993,881,12,12,1,1,0,2
99,419697694,491,0,0,3,0,1,2
99,411309129,915,31,15,1,1,0,2
99,412374141,767,30,14,1,1,0,2
99,412374141,767,31,15,1,1,0,2
99,419697693,494,19,3,1,1,0,2
99,411833442,234,0,0,1,0,1,2
99,420492334,224,0,0,1,0,1,2
99,411833441,235,20,4,1,1,0,2
99,420492333,225,19,3,1,1,0,2
99,411575382,368,0,0,1,0,0,2
99,411575381,368,28,12,1,1,0,2
99,419963938,262,0,0,1,0,1,2
99,419963937,254,18,2,2,1,0,2
99,419963937,262,18,2,1,1,0,2
99,420221990,889,0,0,1,0,1,2
99,420221989,889,11,11,1,1,0,2
99,437792794,169,0,0,1,0,1,2
99,437792793,169,29,13,1,1,0,2
99,412099682,125,0,0,1,0,1,2
99,412099681,126,0,0,1,1,0,2
100,439110686,351,0,0,1,0,0,2
100,440167462,525,0,0,1,0,1,2
100,439110685,350,30,14,1,1,0,2
100,440167461,523,17,1,2,1,0,2
100,441198654,457,0,0,1,0,0,1
100,441198653,459,0,0,2,1,0,1
100,442249278,324,0,0,2,0,0,1
100,442249277,328,0,0,1,1,0,1
100,437781522,410,0,0,2,0,1,2
100,437781521,411,2,2,2,1,0,2
100,440148018,353,0,0,2,0,0,2
100,441225270,356,0,0,1,0,0,1
100,441225269,354,0,0,1,1,0,1
100,440148017,355,25,9,2,1,0,2
100,438046750,403,0,0,2,0,0,2
100,439097386,129,0,0,1,0,0,2
100,439097385,131,8,8,2,1,0,2
100,442283058,652,1,0,1,0,0,1
100,442283057,649,1,0,1,1,0,1
100,443343922,460,1,0,1,0,0,1
100,443343921,456,1,0,1,1,0,1
100,438055962,781,0,0,2,0,0,2
100,438055961,777,12,12,1,1,0,2
100,443299902,710,1,0,2,0,0,1
100,443299901,714,1,0,2,1,0,1
